31,"2009-11-11","2014-03-31",25,5,6985,0.693977094,"低价值客户"
32,"2009-11-18","2014-03-31",56,7,7784,0.624552929,"低价值客户"
33,"2009-11-24","2014-03-31",204,4,5500,0.545,"低价值客户"
34,"2009-11-24","2014-03-31",118,3,5267,0.60401367,"低价值客户"
35,"2009-12-01","2014-03-31",9,46,66927,0.645656462,"重要发展客户"
36,"2009-12-01","2014-03-31",7,6,5836,0.80355209,"低价值客户"
37,"2009-12-08","2014-03-31",102,9,15025,0.708224958,"低价值客户"
38,"2009-12-08","2014-03-31",12,22,38531,0.699027536,"重要发展客户"
39,"2009-12-23","2014-03-31",150,8,24812,0.562225133,"一般价值客户"
40,"2009-12-23","2014-03-31",592,2,2085,0.799184652,"低价值客户"
41,"2009-12-29","2014-03-31",22,20,22214,0.762510579,"一般价值客户"
42,"2009-12-29","2014-03-31",395,2,3308,0.8,"低价值客户"
43,"2009-12-29","2014-03-31",52,2,1312,0.695,"低价值客户"
44,"2006-11-17","2014-03-31",3,83,95665,0.832975069,"重要挽留客户"
45,"2010-01-05","2014-03-31",50,3,4137,0.793333333,"低价值客户"
46,"2010-01-12","2014-03-31",9,21,31812,0.623630077,"一般价值客户"
47,"2010-01-12","2014-03-31",207,2,3255,0.711809524,"低价值客户"
48,"2010-01-12","2014-03-31",57,2,3120,0.73,"低价值客户"
49,"2010-01-19","2014-03-31",143,9,11054,0.681691695,"低价值客户"
50,"2010-01-19","2014-03-31",23,14,27925,0.563540197,"一般价值客户"
51,"2010-01-19","2014-03-31",252,7,8043,0.678080318,"低价值客户"
52,"2010-02-09","2014-03-31",240,3,2472,0.763042071,"低价值客户"
53,"2010-02-23","2014-03-31",70,2,2823,0.53,"低价值客户"
54,"2010-02-23","2014-03-31",8,83,134621,0.801739699,"重要挽留客户"
55,"2010-02-23","2014-03-31",78,14,18098,0.790720522,"一般价值客户"
56,"2010-03-08","2014-03-31",13,6,5908,0.972027759,"低价值客户"
57,"2010-03-23","2014-03-31",134,19,22100,1.064033032,"一般价值客户"
58,"2010-03-23","2014-03-31",38,7,7564,0.757529085,"低价值客户"
59,"2010-04-05","2014-03-31",202,12,21108,0.811886489,"一般价值客户"
60,"2010-05-24","2014-03-31",415,3,3147,0.768398475,"低价值客户"
61,"2010-06-07","2014-03-31",2,29,37929,0.677107754,"一般价值客户"
62,"2010-06-07","2014-03-31",25,45,80124,0.678752559,"重要挽留客户"
63,"2010-06-21","2014-03-31",202,3,4569,0.881076822,"低价值客户"
64,"2010-06-28","2014-03-31",261,3,1737,0.973333333,"低价值客户"
65,"2010-07-12","2014-03-31",180,6,8345,0.440390653,"低价值客户"
66,"2010-07-19","2014-03-31",89,5,5748,0.66664579,"低价值客户"
67,"2010-07-26","2014-03-31",171,6,10763,0.699826257,"低价值客户"
68,"2010-07-26","2014-03-31",121,5,6483,0.635363258,"低价值客户"
69,"2010-07-26","2014-03-31",331,2,5586,0.55,"低价值客户"
70,"2010-08-02","2014-03-31",25,27,25431,0.796802721,"一般价值客户"
71,"2010-08-08","2014-03-31",3,84,79768,0.848358239,"重要挽留客户"
72,"2010-08-15","2014-03-31",10,3,3262,0.623571429,"低价值客户"
73,"2010-08-15","2014-03-31",511,2,3934,0.75,"低价值客户"
74,"2010-08-23","2014-03-31",271,5,8141,0.50683577,"低价值客户"
75,"2010-08-23","2014-03-31",9,4,3823,0.905176563,"低价值客户"
76,"2010-09-23","2014-03-31",15,13,20806,0.513634529,"一般价值客户"
77,"2010-10-10","2014-03-31",4,8,6461,0.63547748,"低价值客户"
78,"2010-05-11","2014-03-31",128,14,104188,0.381284601,"重要挽留客户"
79,"2010-10-29","2014-03-31",69,27,49003,0.748576414,"重要发展客户"
80,"2010-10-29","2014-03-31",17,6,13089,0.487731683,"低价值客户"
81,"2010-10-29","2014-03-31",143,3,4215,0.276097272,"低价值客户"
82,"2010-10-28","2014-03-31",65,19,30666,0.667777669,"一般价值客户"
83,"2010-10-29","2014-03-31",543,2,5942,0.7,"低价值客户"
84,"2010-11-01","2014-03-31",191,15,27465,0.688834881,"一般价值客户"
85,"2010-11-15","2014-03-31",7,36,44761,0.729296262,"重要发展客户"
86,"2010-11-01","2014-03-31",139,3,3491,0.648215411,"低价值客户"
87,"2010-11-01","2014-03-31",249,9,12582,0.756205691,"低价值客户"
88,"2010-11-18","2014-03-31",347,3,1140,0.933333333,"低价值客户"
89,"2010-11-17","2014-03-31",77,4,4646,0.618445975,"低价值客户"
90,"2010-11-25","2014-03-31",23,13,13069,0.70866631,"低价值客户"
91,"2010-11-25","2014-03-31",284,4,3114,0.913840719,"低价值客户"
92,"2010-11-25","2014-03-31",17,2,1074,0.77,"低价值客户"
93,"2010-11-19","2014-03-31",243,3,8122,0.703878355,"低价值客户"
94,"2010-11-25","2014-03-31",15,7,9292,0.710390659,"低价值客户"
95,"2010-11-17","2014-03-31",83,6,8323,0.727455245,"低价值客户"
96,"2010-11-25","2014-03-31",268,4,7079,0.346687385,"低价值客户"
97,"2010-11-19","2014-03-31",27,7,6767,0.664544111,"低价值客户"
98,"2010-11-19","2014-03-31",99,2,1943,0.79004632,"低价值客户"
99,"2010-11-19","2014-03-31",54,13,20214,0.698346196,"一般价值客户"
100,"2010-11-17","2014-03-31",23,64,113219,0.686384706,"重要挽留客户"
101,"2010-11-17","2014-03-31",6,11,15653,0.521259184,"一般价值客户"
102,"2010-11-17","2014-03-31",467,3,3760,0.677446809,"低价值客户"
103,"2010-11-17","2014-03-31",522,3,4394,0.577378243,"低价值客户"
104,"2010-11-19","2014-03-31",317,2,3934,0.8,"低价值客户"
105,"2010-11-19","2014-03-31",193,2,1737,0.564818653,"低价值客户"
106,"2010-11-19","2014-03-31",156,5,5112,0.485436228,"低价值客户"
107,"2010-11-25","2014-03-31",304,4,4861,0.603602139,"低价值客户"
108,"2010-11-19","2014-03-31",79,2,4047,0.742905856,"低价值客户"
109,"2010-11-17","2014-03-31",550,2,2254,0.551242236,"低价值客户"
110,"2010-11-25","2014-03-31",25,11,12975,0.575136031,"低价值客户"
111,"2010-11-29","2014-03-31",2,10,7717,0.721304911,"低价值客户"
112,"2010-11-25","2014-03-31",225,8,12811,0.791664195,"低价值客户"
113,"2010-12-20","2014-03-31",66,6,11802,0.803333333,"低价值客户"
114,"2010-11-25","2014-03-31",53,4,6306,0.84596099,"低价值客户"
115,"2008-10-24","2014-03-31",27,78,61691,0.824487527,"重要发展客户"
116,"2010-12-20","2014-03-31",18,3,2782,0.557232207,"低价值客户"
117,"2011-01-22","2014-03-31",2,5,9890,0.445551062,"低价值客户"
118,"2010-11-25","2014-03-31",290,2,3367,0.873566974,"低价值客户"
119,"2010-11-25","2014-03-31",4,6,11086,1.178769619,"低价值客户"
120,"2010-11-29","2014-03-31",614,3,3068,0.872099087,"低价值客户"
121,"2010-11-29","2014-03-31",66,9,13518,0.524485871,"低价值客户"
122,"2010-11-29","2014-03-31",2,3,1780,1.006921348,"低价值客户"
123,"2010-12-20","2014-03-31",8,13,17485,1.222514155,"一般价值客户"
124,"2010-12-20","2014-03-31",180,3,3746,0.8647811,"低价值客户"
125,"2011-01-22","2014-03-31",193,5,8078,0.899485021,"低价值客户"
126,"2010-11-29","2014-03-31",163,6,7117,0.85617395,"低价值客户"
127,"2010-11-29","2014-03-31",559,3,2730,0.7,"低价值客户"
128,"2010-11-29","2014-03-31",50,2,4154,0.72,"低价值客户"
129,"2010-11-29","2014-03-31",715,2,4880,0.275,"低价值客户"
130,"2009-11-11","2014-03-31",67,12,15251,0.520182283,"低价值客户"
131,"2009-11-18","2014-03-31",69,2,3934,0.605,"低价值客户"
132,"2010-08-08","2014-03-31",347,2,1647,0.663934426,"低价值客户"
133,"2010-10-25","2014-03-31",146,4,5588,0.689282391,"低价值客户"
134,"2011-12-12","2014-03-31",403,2,2780,0.875,"低价值客户"
135,"2010-12-06","2014-03-31",159,11,19120,0.419340481,"一般价值客户"
136,"2010-11-29","2014-03-31",116,2,1577,0.68686747,"低价值客户"
137,"2010-12-06","2014-03-31",368,5,3450,1,"低价值客户"
138,"2010-12-06","2014-03-31",57,2,2805,0.697411765,"低价值客户"
139,"2010-12-06","2014-03-31",49,2,1746,0.875,"低价值客户"
140,"2010-12-13","2014-03-31",164,3,1877,0.774203516,"低价值客户"
141,"2010-08-21","2014-03-31",93,9,20952,0.733178217,"一般价值客户"
142,"2010-12-20","2014-03-31",5,24,56650,0.703508738,"重要发展客户"
143,"2010-12-13","2014-03-31",12,3,4926,0.60316078,"低价值客户"
144,"2010-12-06","2014-03-31",244,2,3521,0.565907413,"低价值客户"
145,"2010-10-19","2014-03-31",1,96,81229,0.696412242,"重要挽留客户"
146,"2010-12-20","2014-03-31",589,5,7493,0.81516749,"低价值客户"
147,"2010-12-13","2014-03-31",70,2,4175,0.724270659,"低价值客户"
148,"2010-12-13","2014-03-31",184,5,6289,0.578678645,"低价值客户"
149,"2010-12-13","2014-03-31",18,13,16443,0.637958402,"一般价值客户"
150,"2010-12-20","2014-03-31",144,5,8610,0.677541231,"低价值客户"
151,"2010-12-20","2014-03-31",579,7,4549,0.720488019,"低价值客户"
152,"2010-12-20","2014-03-31",178,2,3557,0.55,"低价值客户"
153,"2010-12-29","2014-03-31",472,2,3124,0.627160691,"低价值客户"
154,"2010-12-29","2014-03-31",26,2,1604,0.63,"低价值客户"
155,"2010-12-29","2014-03-31",23,3,1947,0.533333333,"低价值客户"
156,"2011-01-13","2014-03-31",89,27,106399,0.816711529,"重要挽留客户"
157,"2011-01-04","2014-03-31",238,9,10367,0.734309829,"低价值客户"
158,"2011-01-04","2014-03-31",393,2,2977,0.45,"低价值客户"
159,"2011-01-04","2014-03-31",49,3,5122,0.854638813,"低价值客户"
160,"2011-01-04","2014-03-31",47,9,6282,0.50629099,"低价值客户"
161,"2011-01-04","2014-03-31",72,4,6111,0.730132548,"低价值客户"
162,"2011-01-04","2014-03-31",2,11,35090,0.718963807,"一般价值客户"
163,"2011-01-04","2014-03-31",493,2,2319,0.660715826,"低价值客户"
164,"2011-09-21","2014-03-31",43,5,5667,0.577081348,"低价值客户"
165,"2011-01-04","2014-03-31",1,2,2020,0.38,"低价值客户"
166,"2011-01-13","2014-03-31",6,13,18192,0.42932113,"一般价值客户"
167,"2011-01-13","2014-03-31",17,10,12376,0.627426471,"低价值客户"
168,"2011-01-13","2014-03-31",209,2,1529,0.528613473,"低价值客户"
169,"2011-01-04","2014-03-31",7,20,26393,0.578275679,"一般价值客户"
170,"2011-01-13","2014-03-31",15,15,20264,0.69725079,"一般价值客户"
171,"2011-01-13","2014-03-31",174,2,1215,0.825711934,"低价值客户"
172,"2011-01-14","2014-03-31",15,3,2070,0.783333333,"低价值客户"
173,"2011-01-13","2014-03-31",677,2,16254,0.55,"一般价值客户"
174,"2011-01-13","2014-03-31",4,4,7977,0.334449041,"低价值客户"
175,"2011-01-14","2014-03-31",76,5,7017,0.703964657,"低价值客户"
176,"2011-01-14","2014-03-31",504,4,8130,1.37097171,"低价值客户"
177,"2011-01-24","2014-03-31",22,9,20934,0.877183529,"一般价值客户"
178,"2011-01-14","2014-03-31",34,3,5180,0.931988417,"低价值客户"
179,"2007-04-12","2014-03-31",67,8,8352,0.778967912,"低价值客户"
180,"2011-01-13","2014-03-31",304,16,26293,0.703977865,"一般价值客户"
181,"2011-01-13","2014-03-31",71,9,16493,0.660147335,"一般价值客户"
182,"2011-01-13","2014-03-31",1,11,9993,0.54395777,"低价值客户"
183,"2011-01-13","2014-03-31",8,25,40982,0.643937338,"重要发展客户"
184,"2011-09-24","2014-03-31",314,3,4744,0.278878583,"低价值客户"
185,"2007-04-08","2014-03-31",156,5,11489,0.41787797,"低价值客户"
186,"2011-01-04","2014-03-31",149,8,10292,0.478131558,"低价值客户"
187,"2011-09-30","2014-03-31",143,5,5863,0.703433396,"低价值客户"
188,"2011-09-24","2014-03-31",101,9,16289,0.797957517,"一般价值客户"
189,"2011-09-30","2014-03-31",165,9,14113,0.674756607,"低价值客户"
190,"2011-01-14","2014-03-31",132,15,16906,0.644940258,"一般价值客户"
191,"2011-01-14","2014-03-31",48,6,5584,0.814255014,"低价值客户"
192,"2011-01-14","2014-03-31",7,21,25401,0.729940947,"一般价值客户"
193,"2011-01-14","2014-03-31",56,38,35588,0.723380353,"一般价值客户"
194,"2011-01-13","2014-03-31",8,35,45358,0.773751488,"重要发展客户"
195,"2011-01-14","2014-03-31",45,3,3935,0.643491741,"低价值客户"
196,"2011-01-14","2014-03-31",70,12,14878,0.65776314,"低价值客户"
197,"2011-01-14","2014-03-31",180,2,1914,0.14,"低价值客户"
198,"2011-01-14","2014-03-31",163,4,5248,0.602721037,"低价值客户"
199,"2011-01-14","2014-03-31",47,2,3106,0.875,"低价值客户"
200,"2011-01-14","2014-03-31",185,3,3527,0.374584633,"低价值客户"
